STATUS | wrapper  | 2023/03/08 09:56:45 | --> Wrapper Started as Console
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,476 [stdout] - 2023-03-08 10:15:38,474 WARN  [scheduler-2] CommandLine:48 - Error happened while attempting to execute 'mvn clean'. 
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,477 [stdout] - Please make sure [mvn] can be executed on this agent.
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,477 [stdout] - 
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,478 [stdout] - 2023-03-08 10:15:38,475 WARN  [scheduler-2] CommandLine:48 - [Debug Information] Environment variable PATH: /usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,479 [stdout] - 2023-03-08 10:15:38,476 ERROR [scheduler-2] CommandLine:336 - [Command Line] Error happened while attempting to execute 'mvn clean'. 
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,479 [stdout] - Please make sure [mvn] can be executed on this agent.
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,480 [stdout] - . Path: /usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,481 [stdout] - 2023-03-08 10:15:38,477 WARN  [scheduler-2] BaseCommandBuilder:113 - exec error
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,482 [stdout] - 2023-03-08 10:15:38,478 WARN  [scheduler-2] BaseCommandBuilder:109 - Could not execute command: mvn clean
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,669 [stdout] - 2023-03-08 10:15:38,667 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,671 [stdout] - 2023-03-08 10:15:38,668 INFO  [scheduler-2] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/1/stage1/2/clean/2]
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,903 [stdout] - 2023-03-08 10:15:38,902 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,904 [stdout] - 2023-03-08 10:15:38,903 INFO  [scheduler-2] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/1/stage1/2/clean/2]
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,938 [stdout] - 2023-03-08 10:15:38,936 INFO  [scheduler-2] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:15:38 | 2023-03-08 10:15:38,939 [stdout] - 2023-03-08 10:15:38,937 INFO  [scheduler-2] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/1/stage1/2/clean/2]
INFO   | jvm 2    | 2023/03/08 10:15:39 | 2023-03-08 10:15:39,099 [stdout] - 2023-03-08 10:15:39,098 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:15:39 | 2023-03-08 10:15:39,581 [stdout] - 2023-03-08 10:15:39,578 INFO  [scheduler-2] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/1/stage1/2/clean/2]
INFO   | jvm 2    | 2023/03/08 10:22:32 | 2023-03-08 10:22:32,568 [stdout] - 2023-03-08 10:22:32,566 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:22:32 | 2023-03-08 10:22:32,570 [stdout] - 2023-03-08 10:22:32,567 INFO  [scheduler-2] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:22:33 | 2023-03-08 10:22:33,835 [stdout] - 2023-03-08 10:22:33,832 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:22:33 | 2023-03-08 10:22:33,836 [stdout] - 2023-03-08 10:22:33,834 INFO  [scheduler-2] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:22:33 | 2023-03-08 10:22:33,870 [stdout] - 2023-03-08 10:22:33,869 INFO  [scheduler-2] CommandLine:316 - Running command: /bin/bash start_tomcat.sh /opt/tomcat-8.5.41/
INFO   | jvm 2    | 2023/03/08 10:22:33 | 2023-03-08 10:22:33,874 [stdout] - 2023-03-08 10:22:33,872 WARN  [Thread-87] CommandLine:48 - /bin/bash: start_tomcat.sh /opt/tomcat-8.5.41/: No such file or directory
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:33,975 [stdout] - 2023-03-08 10:22:33,974 WARN  [scheduler-2] BaseCommandBuilder:113 - return code is 127
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,071 [stdout] - 2023-03-08 10:22:34,069 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,072 [stdout] - 2023-03-08 10:22:34,070 INFO  [scheduler-2] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,235 [stdout] - 2023-03-08 10:22:34,233 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,236 [stdout] - 2023-03-08 10:22:34,235 INFO  [scheduler-2] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,271 [stdout] - 2023-03-08 10:22:34,269 INFO  [scheduler-2] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,271 [stdout] - 2023-03-08 10:22:34,269 INFO  [scheduler-2] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,364 [stdout] - 2023-03-08 10:22:34,362 INFO  [scheduler-2] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:22:34 | 2023-03-08 10:22:34,753 [stdout] - 2023-03-08 10:22:34,752 INFO  [scheduler-2] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/2/tomcat_setup/1/tomcat_setup/3]
INFO   | jvm 2    | 2023/03/08 10:25:56 | 2023-03-08 10:25:56,245 [stdout] - 2023-03-08 10:25:56,243 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:25:56 | 2023-03-08 10:25:56,246 [stdout] - 2023-03-08 10:25:56,244 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,469 [stdout] - 2023-03-08 10:25:57,466 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,470 [stdout] - 2023-03-08 10:25:57,468 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,506 [stdout] - 2023-03-08 10:25:57,503 INFO  [scheduler-3] CommandLine:316 - Running command: /bin/bash ./start_tomcat.sh /opt/tomcat-8.5.41/
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,509 [stdout] - 2023-03-08 10:25:57,508 WARN  [Thread-117] CommandLine:48 - /bin/bash: ./start_tomcat.sh /opt/tomcat-8.5.41/: No such file or directory
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,611 [stdout] - 2023-03-08 10:25:57,608 WARN  [scheduler-3] BaseCommandBuilder:113 - return code is 127
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,718 [stdout] - 2023-03-08 10:25:57,717 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,720 [stdout] - 2023-03-08 10:25:57,718 INFO  [scheduler-3] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,904 [stdout] - 2023-03-08 10:25:57,902 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:25:57 | 2023-03-08 10:25:57,906 [stdout] - 2023-03-08 10:25:57,903 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:25:58 | 2023-03-08 10:25:57,946 [stdout] - 2023-03-08 10:25:57,944 INFO  [scheduler-3] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:25:58 | 2023-03-08 10:25:57,948 [stdout] - 2023-03-08 10:25:57,945 INFO  [scheduler-3] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:25:58 | 2023-03-08 10:25:58,070 [stdout] - 2023-03-08 10:25:58,069 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:25:58 | 2023-03-08 10:25:58,435 [stdout] - 2023-03-08 10:25:58,432 INFO  [scheduler-3] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/3/tomcat_setup/1/tomcat_setup/4]
INFO   | jvm 2    | 2023/03/08 10:27:19 | 2023-03-08 10:27:19,030 [stdout] - 2023-03-08 10:27:19,027 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:27:19 | 2023-03-08 10:27:19,033 [stdout] - 2023-03-08 10:27:19,029 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,279 [stdout] - 2023-03-08 10:27:20,276 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,281 [stdout] - 2023-03-08 10:27:20,278 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,314 [stdout] - 2023-03-08 10:27:20,313 INFO  [scheduler-3] CommandLine:316 - Running command: /bin/bash ./start_tomcat.sh 
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,324 [stdout] - 2023-03-08 10:27:20,321 WARN  [Thread-147] CommandLine:48 - /bin/bash: ./start_tomcat.sh : No such file or directory
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,423 [stdout] - 2023-03-08 10:27:20,421 WARN  [scheduler-3] BaseCommandBuilder:113 - return code is 127
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,549 [stdout] - 2023-03-08 10:27:20,547 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,550 [stdout] - 2023-03-08 10:27:20,549 INFO  [scheduler-3] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,716 [stdout] - 2023-03-08 10:27:20,714 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,717 [stdout] - 2023-03-08 10:27:20,715 INFO  [scheduler-3] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,751 [stdout] - 2023-03-08 10:27:20,749 INFO  [scheduler-3] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,752 [stdout] - 2023-03-08 10:27:20,751 INFO  [scheduler-3] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:27:20 | 2023-03-08 10:27:20,857 [stdout] - 2023-03-08 10:27:20,855 INFO  [scheduler-3] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:27:21 | 2023-03-08 10:27:21,233 [stdout] - 2023-03-08 10:27:21,231 INFO  [scheduler-3] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/4/tomcat_setup/1/tomcat_setup/5]
INFO   | jvm 2    | 2023/03/08 10:28:31 | 2023-03-08 10:28:31,775 [stdout] - 2023-03-08 10:28:31,772 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:28:31 | 2023-03-08 10:28:31,776 [stdout] - 2023-03-08 10:28:31,774 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:28:32 | 2023-03-08 10:28:32,939 [stdout] - 2023-03-08 10:28:32,936 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:28:32 | 2023-03-08 10:28:32,940 [stdout] - 2023-03-08 10:28:32,938 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:28:32 | 2023-03-08 10:28:32,970 [stdout] - 2023-03-08 10:28:32,967 INFO  [scheduler-1] CommandLine:316 - Running command: /bin/bash pwd
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:32,972 [stdout] - 2023-03-08 10:28:32,971 WARN  [Thread-177] CommandLine:48 - /bin/pwd: /bin/pwd: cannot execute binary file
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,074 [stdout] - 2023-03-08 10:28:33,072 WARN  [scheduler-1] BaseCommandBuilder:113 - return code is 126
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,168 [stdout] - 2023-03-08 10:28:33,167 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,170 [stdout] - 2023-03-08 10:28:33,168 INFO  [scheduler-1] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,325 [stdout] - 2023-03-08 10:28:33,324 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,327 [stdout] - 2023-03-08 10:28:33,325 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,363 [stdout] - 2023-03-08 10:28:33,362 INFO  [scheduler-1] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,364 [stdout] - 2023-03-08 10:28:33,362 INFO  [scheduler-1] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Failed] to Go Server for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,467 [stdout] - 2023-03-08 10:28:33,465 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:28:33 | 2023-03-08 10:28:33,857 [stdout] - 2023-03-08 10:28:33,854 INFO  [scheduler-1] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/5/tomcat_setup/1/tomcat_setup/6]
INFO   | jvm 2    | 2023/03/08 10:29:54 | 2023-03-08 10:29:54,462 [stdout] - 2023-03-08 10:29:54,459 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:29:54 | 2023-03-08 10:29:54,464 [stdout] - 2023-03-08 10:29:54,461 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:29:55 | 2023-03-08 10:29:55,907 [stdout] - 2023-03-08 10:29:55,904 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:29:55 | 2023-03-08 10:29:55,908 [stdout] - 2023-03-08 10:29:55,906 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:29:55 | 2023-03-08 10:29:55,938 [stdout] - 2023-03-08 10:29:55,936 INFO  [scheduler-1] CommandLine:316 - Running command: pwd 
INFO   | jvm 2    | 2023/03/08 10:29:55 | 2023-03-08 10:29:55,942 [stdout] - 2023-03-08 10:29:55,939 INFO  [Thread-206] CommandLine:51 - /godata/pipelines/pipeline1
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,161 [stdout] - 2023-03-08 10:29:56,160 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,163 [stdout] - 2023-03-08 10:29:56,161 INFO  [scheduler-1] DefaultGoPublisher:95 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Passed] to Go Server for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,319 [stdout] - 2023-03-08 10:29:56,318 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,321 [stdout] - 2023-03-08 10:29:56,319 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Completing] to Go Server for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,353 [stdout] - 2023-03-08 10:29:56,351 INFO  [scheduler-1] ArtifactsPublisher:68 - Pluggable metadata folder is empty.
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,354 [stdout] - 2023-03-08 10:29:56,352 INFO  [scheduler-1] DefaultGoPublisher:101 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting build result [Passed] to Go Server for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,453 [stdout] - 2023-03-08 10:29:56,452 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:29:56 | 2023-03-08 10:29:56,822 [stdout] - 2023-03-08 10:29:56,818 INFO  [scheduler-1] DefaultGoPublisher:83 - Stopping Transmission for Build [pipeline1/6/tomcat_setup/1/tomcat_setup/7]
INFO   | jvm 2    | 2023/03/08 10:30:17 | 2023-03-08 10:30:17,117 [stdout] - 2023-03-08 10:30:17,114 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:30:17 | 2023-03-08 10:30:17,119 [stdout] - 2023-03-08 10:30:17,116 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Preparing] to Go Server for Build [pipeline1/6/stage1/1/clean/8]
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,298 [stdout] - 2023-03-08 10:30:18,295 INFO  [scheduler-1] HttpService:125 - Got back 200 from server
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,300 [stdout] - 2023-03-08 10:30:18,297 INFO  [scheduler-1] DefaultGoPublisher:89 - Agent [d32686145094, 172.18.0.2, cb7e2315-eb2c-4008-bdda-7538ae607d53] is reporting status [Building] to Go Server for Build [pipeline1/6/stage1/1/clean/8]
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,333 [stdout] - 2023-03-08 10:30:18,331 INFO  [scheduler-1] CommandLine:316 - Running command: mvn clean
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,336 [stdout] - 2023-03-08 10:30:18,334 ERROR [scheduler-1] ProcessManager:101 - [Command Line] Failed executing [mvn clean]
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,336 [stdout] - 2023-03-08 10:30:18,335 ERROR [scheduler-1] ProcessManager:102 - [Command Line] Agent's Environment Variables: {PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin, WRAPPER_PID=89, WRAPPER_WORKING_DIR=/go, AGENT_STARTUP_ARGS=-Xms128m -Xmx256m -Dgo.console.stdout=true  -Dgo.console.stdout=true , WRAPPER_JAVA_VERSION_MINOR=0, WRAPPER_OS=linux, WRAPPER_HOSTNAME=d32686145094, LANG=en_US.UTF-8, WRAPPER_BITS=64, WRAPPER_BIN_DIR=/go-agent/wrapper, WRAPPER_VERSION=3.5.50, WRAPPER_BASE_NAME=wrapper, WRAPPER_HOST_NAME=d32686145094, WRAPPER_CONF_DIR=/go-agent/wrapper-config, WRAPPER_LANG=en, WRAPPER_JAVA_VENDOR=OpenJDK, PWD=/, WRAPPER_FILE_SEPARATOR=/, LANGUAGE=en_US:en, GOCD_AGENT_JVM_OPTS=, AGENT_KEY=123456789, WRAPPER_INIT_DIR=/, GO_SERVER_URL=http://172.20.10.3:8153/go, GO_JAVA_HOME=/gocd-jre, WRAPPER_PATH_SEPARATOR=:, WRAPPER_EDITION=Standard, HOSTNAME=d32686145094, WRAPPER_JAVA_VERSION_MAJOR=17, LC_ALL=en_US.UTF-8, WRAPPER_JAVA_VERSION_REVISION=5, WRAPPER_RUN_MODE=console, WRAPPER_ARCH=x86, WRAPPER_JAVA_VERSION=17.0.5, HOME=/home/go, SHLVL=1}
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,337 [stdout] - 2023-03-08 10:30:18,335 WARN  [scheduler-1] CommandLine:48 - Error happened while attempting to execute 'mvn clean'. 
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,338 [stdout] - Please make sure [mvn] can be executed on this agent.
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,339 [stdout] - 
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,339 [stdout] - 2023-03-08 10:30:18,337 WARN  [scheduler-1] CommandLine:48 - [Debug Information] Environment variable PATH: /usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,340 [stdout] - 2023-03-08 10:30:18,337 ERROR [scheduler-1] CommandLine:336 - [Command Line] Error happened while attempting to execute 'mvn clean'. 
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,340 [stdout] - Please make sure [mvn] can be executed on this agent.
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,341 [stdout] - . Path: /usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
INFO   | jvm 2    | 2023/03/08 10:30:18 | 2023-03-08 10:30:18,342 [stdout] - 2023-03-08 10:30:18,338 WARN  [scheduler-1] BaseCommandBuilder:113 - exec error
